DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2012-Q4,4.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2013-Q1,2.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2013-Q2,2.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2013-Q3,1.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2013-Q4,-0.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2014-Q1,1.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2014-Q2,2.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2014-Q3,5.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2014-Q4,5.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2015-Q1,5.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2015-Q2,5.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2015-Q3,4.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2015-Q4,6.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2016-Q1,6.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2016-Q2,7.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2016-Q3,6.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2016-Q4,6.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2017-Q1,4.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2017-Q2,4.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2017-Q3,5.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2017-Q4,4.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2018-Q1,6.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2018-Q2,6.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2018-Q3,7.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2018-Q4,4.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2019-Q1,2.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2019-Q2,2.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2019-Q3,1.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2019-Q4,6.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2020-Q1,5.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2020-Q2,6.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2020-Q3,6.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2020-Q4,6.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2021-Q1,5.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2021-Q2,7.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2021-Q3,8.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2021-Q4,8.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2022-Q1,8.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2022-Q2,6.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2022-Q3,5.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2022-Q4,0.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2023-Q1,0.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2023-Q2,-3.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2023-Q3,-3.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2023-Q4,-3.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2024-Q1,-2.5,p,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2024-Q2,0.6,p,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2024-Q3,0.3,p,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Germany,2024-Q4,1.3,p,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2006-Q1,37.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2006-Q2,36.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2006-Q3,32.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2006-Q4,23.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2007-Q1,19.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2007-Q2,13.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2007-Q3,9.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2007-Q4,13.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2008-Q1,5.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2008-Q2,-7.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2008-Q3,-8.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2008-Q4,-14.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2009-Q1,-14.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2009-Q2,-4.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2009-Q3,-7.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2009-Q4,-3.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2010-Q1,0.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2010-Q2,-3.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2010-Q3,-1.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2010-Q4,-0.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2011-Q1,4.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2011-Q2,10.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2011-Q3,19.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2011-Q4,15.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2012-Q1,15.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2012-Q2,5.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2012-Q3,6.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2012-Q4,18.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2013-Q1,51.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2013-Q2,84.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2013-Q3,53.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2013-Q4,46.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2014-Q1,15.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2014-Q2,-1.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2014-Q3,5.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2014-Q4,28.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2015-Q1,23.1,b,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2015-Q2,14.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2015-Q3,17.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2015-Q4,-4.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2016-Q1,-6.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2016-Q2,1.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2016-Q3,1.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2016-Q4,1.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2017-Q1,1.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2017-Q2,0.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2017-Q3,0.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2017-Q4,0.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2018-Q1,0.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2018-Q2,2.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2018-Q3,2.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2018-Q4,2.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2019-Q1,1.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2019-Q2,0.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2019-Q3,0.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2019-Q4,0.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2020-Q1,0.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2020-Q2,1.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2020-Q3,0.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2020-Q4,0.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2021-Q1,1.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2021-Q2,3.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2021-Q3,5.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2021-Q4,6.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2022-Q1,8.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2022-Q2,10.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2022-Q3,11.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2022-Q4,10.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2023-Q1,8.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2023-Q2,5.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2023-Q3,2.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2023-Q4,1.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2024-Q1,2.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2024-Q2,2.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2024-Q3,2.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,Denmark,2024-Q4,1.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010-Q4,0.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011-Q1,1.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011-Q2,1.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011-Q3,0.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011-Q4,-1.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012-Q1,-3.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012-Q2,-3.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012-Q3,-4.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012-Q4,-2.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013-Q1,-1.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013-Q2,-1.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013-Q3,-0.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013-Q4,-1.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014-Q1,-0.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014-Q2,0.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014-Q3,0.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014-Q4,1.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015-Q1,1.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015-Q2,2.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015-Q3,2.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015-Q4,3.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016-Q1,3.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016-Q2,4.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016-Q3,3.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016-Q4,3.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017-Q1,3.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017-Q2,3.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of newly built dwellings,Annual rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017-Q3,3.6,,
